rfr_id,INCIDENT_NUMBER,UCR_CATEGORY
11008,80-15-000226,Homicide
11009,80-15-000226,Homicide
11010,80-14-034298,Homicide
11011,80-16-025052,Homicide
11012,80-15-024444,Homicide
11013,80-15-051443,Homicide
11014,80-15-007312,Homicide
11015,80-16-004172,Suicide
11016,80-16-004172,Suicide
11017,80-16-004172,Suicide
11018,80-15-044526,Homicide
11019,80-17-005978,Suicide
11020,80-17-012897,Homicide
11021,80-16-063937,Suicide
11022,80-14-032826,Suicide
11023,80-14-024655,Death Investigation
11024,80-14-041818,Suicide
11025,80-14-033534,Homicide
11026,80-14-068706,Suicide
11027,80-14-070427,Homicide
11028,80-14-078586,Homicide
11029,80-15-081916,Homicide
11030,80-14-093070,Homicide
11031,80-14-093070,Homicide
11032,80-14-093070,Homicide
11033,80-15-002002,Suicide
11034,80-15-007623,Homicide
11035,80-15-010975,Suicide
11036,80-15-012495,Homicide
11037,80-12-043348,Homicide
11038,80-15-010059,Justifiable Homicide
11039,80-15-045458,Suicide
11040,80-15-055920,Homicide
11041,80-15-068318,Suicide
11042,80-15-102257,Suicide
11043,80-16-013434,Death Investigation
11044,80-16-017812,Homicide
11045,80-16-025726,Suicide
11046,80-16-039691,Suicide
11047,80-12-015611,Robbery
11048,80-12-097879,Suicide
11049,80-13-014765,Homicide
11050,80-13-056097,Homicide
11051,80-13-059907,Homicide
11052,80-13-095620,Suicide
11053,80-13-099623,Suicide
11054,80-10-003857,Justifiable Homicide
11055,80-10-009943,Suicide
11056,80-10-026980,Suicide
11057,80-10-049909,Suicide
11058,80-10-056655,Suicide
11059,80-10-064377,Homicide
11060,80-10-098887,Suicide
11061,80-11-000670,Suicide
11062,80-10-100883,Suicide
11063,80-11-033871,Homicide
11064,80-11-051021,Homicide
11065,80-12-010354,Suicide
11066,80-12-023656,Suicide
11067,80-12-024452,Suicide
11068,80-12-021157,Suicide
11069,80-12-038894,Suicide
11070,80-12-089112,Suicide
11071,80-13-010502,Suicide
11072,80-13-041086,Suicide
11073,80-14-038560,Homicide
11074,80-15-092846,Homicide
11075,80-10-089026,Narcotics
11076,80-12-043348,Homicide
11077,80-12-043348,Homicide
11078,80-12-043348,Homicide
11079,80-12-043348,Homicide
11080,80-12-043348,Homicide
11081,80-13-052542,Homicide
11082,80-12-039180,Homicide
11083,80-12-039180,Homicide
11084,80-12-071366,Homicide
11085,80-12-071366,Homicide
11086,80-15-096884,Homicide
11087,80-12-081680,Homicide
11088,80-15-079050,Death Investigation
11089,80-11-014004,Narcotics
11090,80-14-026126,Suicide
11091,80-15-085953,Homicide
11092,80-11-014004,Narcotics
11093,80-14-025817,Suicide
11094,80-15-103208,Suicide
11095,80-11-061824,Intimidation
11096,80-14-033469,Suicide
11097,80-16-028070,Suicide
11098,80-14-011378,Suicide
11099,80-12-000664,Narcotics
11100,80-14-058197,Suicide
11101,80-15-024444,Homicide
11102,80-13-073994,Suicide
11103,80-15-013997,Homicide
11104,80-14-002074,Suicide
11105,80-15-013997,Homicide
11106,80-14-019965,Suicide
11107,80-15-050969,Homicide
11108,80-14-019133,Suicide
11109,80-15-055920,Homicide
11110,80-13-078545,Homicide
11111,80-15-041755,Suicide
11112,80-13-080783,Suicide
11113,80-16-013946,Suicide
11114,80-13-082462,Suicide
11115,80-16-023546,Homicide
11116,80-13-085288,Homicide
11117,80-16-023546,Homicide
11118,80-13-088545,Suicide
11119,80-16-023546,Homicide
11120,80-12-062164,Homicide
11121,80-16-023546,Homicide
11122,80-14-078586,Homicide
11123,80-16-023546,Homicide
11124,80-14-078586,Homicide
11125,80-16-023546,Homicide
11126,80-14-088839,Homicide
11127,80-16-032330,Suicide
11128,80-16-036014,Suicide
11129,80-16-036390,Suicide
11130,80-16-059767,Suicide
11131,80-16-074486,Homicide
11132,80-16-074486,Homicide
11133,80-16-093550,Suicide
11134,80-16-087679,Homicide
11135,80-16-099304,Suicide
11136,80-15-082108,Homicide
11137,80-15-091380,Suicide
11138,80-15-091617,Homicide
11139,80-15-100930,Homicide
11140,80-16-003455,Negligent Homicide
11141,80-16-001770,Suicide
11142,80-16-005179,Suicide
11143,80-15-077109,Suicide
11144,80-15-094543,Suicide
11145,80-15-102257,Suicide
11146,80-15-101162,Homicide
11147,80-16-006065,Suicide
11148,80-16-008407,Justifiable Homicide
11149,80-16-010502,Homicide
11150,80-10-040980,Wpns Law Violation
11151,80-10-058047,Narcotics
11152,80-10-058047,Narcotics
11153,80-14-093070,Homicide
11154,80-10-068605,Robbery
11155,80-15-011993,Suicide
11156,80-12-001556,Narcotics
11157,80-10-073341,Wpns Law Violation
11158,80-11-021968,Aggravated Assault
11159,80-10-102584,Robbery
11160,80-10-091417,Wpns Law Violation
11161,80-11-035621,Narcotics
11162,80-10-094147,Aggravated Assault
11163,80-11-003387,Wpns Law Violation
11164,80-11-012189,Wpns Law Violation
11165,80-11-010393,Intimidation
11166,80-12-033657,Aggravated Assault
11167,80-11-014452,Wpns Law Violation
11168,80-10-049678,Wpns Law Violation
11169,80-10-060279,Narcotics
11170,80-11-029936,Narcotics
11171,80-11-029936,Narcotics
11172,80-11-072246,Narcotics
11173,80-11-072246,Narcotics
11174,80-11-072246,Narcotics
11175,80-11-038281,Wpns Law Violation
11176,80-11-065714,Robbery
11177,80-11-058327,Narcotics
11178,80-11-058327,Narcotics
11179,80-11-082845,Narcotics
11180,80-11-082845,Narcotics
11181,80-11-082845,Narcotics
11182,80-12-008669,Narcotics
11183,80-12-008669,Narcotics
11184,80-08-097721,Robbery
11185,80-11-073992,Wpns Law Violation
11186,80-12-037539,Robbery
11187,80-12-037539,Robbery
11188,80-12-024324,Narcotics
11189,80-16-024798,Wpns Law Violation
11190,80-12-090838,Homicide
11191,80-15-022390,Suicide
11192,80-15-028676,Suicide
11193,80-14-033534,Homicide
11194,80-14-010915,Suicide
11195,80-14-068433,Suicide
11196,80-13-092696,Homicide
11197,80-14-084873,Suicide
11198,80-15-013997,Homicide
11199,80-15-013997,Homicide
11200,80-14-060609,Homicide
11201,80-17-012897,Homicide
11202,80-11-012085,Sodomy Force
11203,80-14-100649,Homicide
11204,80-14-019152,Homicide
11205,80-12-057823,Homicide
11206,80-14-050329,Homicide
11207,80-12-081680,Homicide
11208,80-16-002235,Homicide
11209,80-13-012932,Homicide
11210,80-15-013997,Homicide
11211,80-15-075433,Suicide
11212,80-15-024444,Homicide
11213,80-15-024444,Homicide
11214,80-15-013997,Homicide
11215,80-15-023732,Suicide
11216,80-15-079926,Justifiable Homicide
11217,80-11-035432,Death Investigation
11218,80-15-038269,Suicide
11219,80-16-083385,Suicide
11220,80-15-001070,Suicide
11221,80-15-041711,Suicide
11222,80-14-001290,Homicide
11223,80-16-079462,Justifiable Homicide
11224,80-11-051102,Homicide
11225,80-15-035052,Suicide
11226,80-17-014321,Suicide
11227,80-15-033669,Suicide
11228,80-15-065169,Suicide
11229,80-15-018463,Unknown
11230,80-14-061568,Homicide
11231,80-11-104492,Suicide
11232,80-16-087063,Homicide
11233,80-15-052635,Homicide
11234,80-16-096634,Homicide
11235,80-15-000226,Homicide
11236,80-15-000226,Homicide
11237,80-11-052248,Homicide
11238,80-10-039678,Homicide
11239,80-10-089740,Homicide
11240,80-11-060418,Suicide
11241,80-11-007836,Suicide
11242,80-11-065723,Suicide
11243,80-11-080844,Suicide
11244,80-11-046047,Suicide
11245,80-11-040257,Suicide
11246,80-11-051102,Homicide
11247,80-17-014494,Suicide
11248,80-11-088086,Homicide
11249,80-11-100025,Suicide
11250,80-16-006622,Homicide
11251,80-12-081680,Homicide
11252,80-12-028158,Homicide
11253,80-12-086033,Suicide
11254,80-13-013342,Suicide
11255,80-13-028138,Suicide
11256,80-13-055988,Suicide
11257,80-13-084063,Suicide
11258,80-13-092121,Suicide
11259,80-13-093022,Suicide
11260,80-14-022990,Suicide
11261,80-14-041480,Suicide
11262,80-14-061284,Suicide
11263,80-14-076637,Suicide
11264,80-13-059376,Suicide
11265,80-13-012932,Homicide
11266,80-15-049417,Suicide
11267,80-11-088462,Suicide
11268,80-16-089626,Homicide
11269,80-14-007111,Suicide
11270,80-16-004172,Suicide
11271,80-15-051133,Suicide
11272,80-16-034469,Homicide
11273,80-10-047612,Death Investigation
11274,80-14-077696,Homicide
11275,80-15-065487,Suicide
11276,80-17-008744,Homicide
11277,80-10-058642,Death Investigation
11278,80-16-055222,Justifiable Homicide
11279,80-16-004172,Suicide
11280,80-15-093569,Suicide
11281,80-11-099224,Suicide
11282,80-11-039055,Suicide
11283,80-10-079957,Homicide
11284,80-16-004663,Homicide
11285,80-15-100930,Homicide
11286,80-12-010497,Suicide
11287,80-11-001550,Suicide
11288,80-16-022239,Homicide
11289,80-16-005711,Death Investigation
11290,80-12-102855,Homicide
11291,80-12-049610,Suicide
11292,80-11-035192,Suicide
11293,80-16-025654,Homicide
11294,80-16-033609,Suicide
11295,80-16-042290,Suicide
11296,80-16-048737,Suicide
11297,80-16-062658,Suicide
11298,80-16-078885,Suicide
11299,80-14-041370,Suicide
11300,80-14-078586,Homicide
11301,80-14-078586,Homicide
11302,80-16-032601,Death Investigation
11303,80-16-097749,Suicide
11304,80-15-032330,Homicide
11305,80-15-033117,Suicide
11306,80-15-035974,Suicide
11307,80-15-091746,Suicide
11308,80-10-004757,Suicide
11309,80-10-009120,Death Investigation
11310,80-10-015324,Suicide
11311,80-10-070309,Justifiable Homicide
11312,80-10-079387,Homicide
11313,80-11-010943,Suicide
11314,80-11-017224,Suicide
11315,80-11-051102,Homicide
11316,80-11-075504,Suicide
11317,80-11-068174,Suicide
11318,80-16-019315,Suicide
11319,80-16-025654,Homicide
11320,80-16-042612,Death Investigation
11321,80-16-061498,Suicide
11322,80-16-065740,Homicide
11323,80-16-081572,Suicide
11324,80-16-095059,Suicide
11325,80-16-109803,Homicide
11326,80-16-110157,Suicide
11327,80-17-006522,Suicide
11328,80-17-014321,Suicide
11329,80-14-027853,Suicide
11330,80-14-041880,Suicide
11331,80-14-047999,Suicide
11332,80-14-060597,Justifiable Homicide
11333,80-14-065133,Suicide
11334,80-14-075138,Homicide
11335,80-15-002415,Suicide
11336,80-16-005836,Suicide
11337,80-12-072979,Suicide
11338,80-13-009232,Suicide
11339,80-11-051558,Suicide
11340,80-12-088248,Suicide
11341,80-13-060697,Homicide
11342,80-16-005711,Death Investigation
11343,80-15-040019,Suicide
11344,80-12-040374,Suicide
11345,80-11-072387,Death Investigation
11346,80-13-020577,Homicide
11347,80-12-080531,Suicide
11348,80-16-006622,Homicide
11349,80-15-055920,Homicide
11350,80-13-066765,Suicide
11351,80-13-020577,Homicide
11352,80-12-092574,Suicide
11353,80-16-025654,Homicide
11354,80-15-082108,Homicide
11355,80-13-064355,Suicide
11356,80-13-020577,Homicide
11357,80-13-020537,Suicide
11358,80-16-030047,Death Investigation
11359,80-16-030378,Homicide
11360,80-16-036014,Suicide
11361,80-16-036390,Suicide
11362,80-16-040759,Homicide
11363,80-16-052688,Suicide
11364,80-16-078157,Death Investigation
11365,80-17-006938,Suicide
11366,80-14-016660,Death Investigation
11367,80-14-029450,Death Investigation
11368,80-14-045481,Suicide
11369,80-15-012495,Homicide
11370,80-15-026455,Suicide
11371,80-15-081875,Suicide
11372,80-15-085058,Suicide
11373,80-15-099390,Suicide
11374,80-15-100930,Homicide
11375,80-14-077480,Homicide
11376,80-14-061568,Homicide
11377,80-16-096579,Homicide
11378,80-14-021347,Homicide
11379,80-14-066188,Homicide
11380,80-16-096634,Homicide
11381,80-16-096634,Homicide
11382,80-15-077073,Justifiable Homicide
11383,80-10-029473,Suicide
11384,80-15-073634,Homicide
11385,80-15-091617,Homicide
11386,80-15-098989,Suicide
11387,80-16-005711,Death Investigation
11388,80-16-059114,Homicide
11389,80-10-004471,Suicide
11390,80-06-008380,Homicide
11391,80-10-016518,Suicide
11392,80-10-064377,Homicide
11393,80-10-045534,Death Investigation
11394,80-11-005851,Homicide
11395,80-11-076697,Suicide
11396,80-13-052542,Homicide
11397,80-13-085001,Suicide
11398,80-13-056318,Suicide
11399,80-13-024104,Suicide
11400,80-12-003825,Suicide
11401,80-12-003911,Suicide
11402,80-12-058485,Homicide
11403,80-12-060081,Suicide
11404,80-13-055478,Homicide
11405,80-13-078545,Homicide
11406,80-16-027602,Homicide
11407,80-16-027602,Homicide
11408,80-10-045857,Homicide
11409,80-10-005814,Suicide
11410,80-14-060609,Homicide
11411,80-14-060609,Homicide
11412,80-16-019537,Death Investigation
11413,80-16-028906,Homicide
11414,80-16-028906,Homicide
11415,80-16-004172,Suicide
11416,80-11-044955,Sodomy Force
11417,80-14-077696,Homicide
11418,80-15-059375,Homicide
11419,80-16-087063,Homicide
11420,80-15-012877,Suicide
11421,80-16-055222,Justifiable Homicide
11422,80-16-002235,Homicide
11423,80-15-061994,Homicide
11424,80-15-100930,Homicide
11425,80-16-009070,Suicide
11426,80-16-006599,Homicide
11427,80-16-023546,Homicide
11428,80-16-023546,Homicide
11429,80-16-006599,Homicide
11430,80-16-007366,Suicide
11431,80-16-023752,Death Investigation
11432,80-16-034664,Suicide
11433,80-16-043437,Suicide
11434,80-16-053936,Homicide
11435,80-16-053936,Homicide
11436,80-16-053936,Homicide
11437,80-16-089504,Death Investigation
11438,80-16-095558,Suicide
11439,80-14-035514,Homicide
11440,80-14-081075,Suicide
11441,80-14-092776,Suicide
11442,80-15-005871,Suicide
11443,80-15-013997,Homicide
11444,80-15-013997,Homicide
11445,80-13-065393,Suicide
11446,80-13-074342,Homicide
11447,80-16-017812,Homicide
11448,80-10-009120,Death Investigation
11449,80-13-095620,Suicide
11450,80-15-063074,Suicide
11451,80-10-010108,Suicide
11452,80-14-001576,Suicide
11453,80-16-098923,Homicide
11454,80-10-023835,Homicide
11455,80-14-016660,Death Investigation
11456,80-14-060597,Justifiable Homicide
11457,80-15-019543,Suicide
11458,80-15-012809,Homicide
11459,80-15-023214,Suicide
11460,80-15-046638,Homicide
11461,80-15-066378,Suicide
11462,80-15-073634,Homicide
11463,80-15-075097,Suicide
11464,80-15-077583,Suicide
11465,80-15-091617,Homicide
11466,80-16-022239,Homicide
11467,80-16-015987,Suicide
11468,80-16-021044,Suicide
11469,80-16-023546,Homicide
11470,80-16-023546,Homicide
11471,80-16-023546,Homicide
11472,80-16-036014,Suicide
11473,80-16-039691,Suicide
11474,80-16-085125,Death Investigation
11475,80-17-005762,Suicide
11476,80-12-048137,Suicide
11477,80-12-089617,Suicide
11478,80-12-084244,Suicide
11479,80-13-024022,Suicide
11480,80-13-063182,Suicide
11481,80-13-071475,Suicide
11482,80-13-071475,Suicide
11483,80-13-074342,Homicide
11484,80-13-084429,Suicide
11485,80-13-091694,Suicide
11486,80-13-098437,Suicide
11487,80-13-094741,Suicide
11488,80-14-010413,Suicide
11489,80-17-009944,Homicide
11490,80-14-011232,Suicide
11491,80-12-043348,Homicide
11492,80-14-044739,Suicide
11493,80-14-052198,Homicide
11494,80-14-044963,Homicide
11495,80-15-041377,Homicide
11496,80-14-040586,Suicide
11497,80-10-027630,Suicide
11498,80-16-023546,Homicide
11499,80-10-064377,Homicide
11500,80-16-036014,Suicide
11501,80-10-064377,Homicide
11502,80-16-052838,Homicide
11503,80-10-071073,Suicide
11504,80-16-052838,Homicide
11505,80-10-092127,Suicide
11506,80-16-091788,Suicide
11507,80-11-008215,Suicide
11508,80-10-031489,Death Investigation
11509,80-10-097306,Homicide
11510,80-10-054764,Suicide
11511,80-10-098243,Suicide
11512,80-11-051102,Homicide
11513,80-11-045160,Suicide
11514,80-11-051175,Suicide
11515,80-11-014181,Suicide
11516,80-11-066940,Suicide
11517,80-11-098325,Suicide
11518,80-12-003522,Homicide
11519,80-12-007414,Suicide
11520,80-12-007630,Suicide
11521,80-12-006890,Homicide
11522,80-12-016727,Suicide
11523,80-16-004663,Homicide
11524,80-16-051603,Suicide
11525,80-16-065111,Suicide
11526,80-16-069773,Suicide
11527,80-16-100601,Homicide
11528,80-16-100601,Homicide
11529,80-17-010650,Suicide
11530,80-14-064513,Death Investigation
11531,80-14-078586,Homicide
11532,80-15-010583,Suicide
11533,80-15-024160,Suicide
11534,80-15-030430,Suicide
11535,80-15-034559,Suicide
11536,80-15-035035,Suicide
11537,80-16-060743,Homicide
11538,80-16-078441,Homicide
11539,80-13-060216,Homicide
11540,80-11-084407,Suicide
11541,80-12-028158,Homicide
11542,80-14-060597,Justifiable Homicide
11543,80-14-068706,Suicide
11544,80-14-098564,Suicide
11545,80-15-013997,Homicide
11546,80-15-013997,Homicide
11547,80-10-019790,Suicide
11548,80-15-021008,Suicide
11549,80-15-043285,Homicide
11550,80-15-073560,Suicide
11551,80-10-023880,Suicide
11552,80-12-092574,Suicide
11553,80-16-084483,Homicide
11554,80-17-009944,Homicide
11555,80-15-025506,Homicide
11556,80-16-075417,Homicide
11557,80-15-077073,Justifiable Homicide
11558,80-16-065183,Homicide
11559,80-16-028906,Homicide
11560,80-13-020577,Homicide
11561,80-13-020577,Homicide
11562,80-13-020577,Homicide
11563,80-10-024069,Homicide
11564,80-16-004172,Suicide
11565,80-14-050329,Homicide
11566,80-12-081680,Homicide
11567,80-13-020577,Homicide
11568,80-13-020577,Homicide
11569,80-13-020577,Homicide
11570,80-16-096579,Homicide
11571,80-16-087063,Homicide
11572,80-14-021347,Homicide
11573,80-16-045714,Homicide
11574,80-16-045714,Homicide
11575,80-12-028158,Homicide
11576,80-14-061568,Homicide
11577,80-14-077696,Homicide
11578,80-15-052635,Homicide
11579,80-16-096634,Homicide
11580,80-15-035121,Suicide
11581,80-15-045699,Homicide
11582,80-15-070854,Suicide
11583,80-16-007341,Suicide
11584,80-16-025026,Death Investigation
11585,80-10-026291,Suicide
11586,80-10-035503,Death Investigation
11587,80-10-029379,Suicide
11588,80-10-041505,Suicide
11589,80-10-057247,Suicide
11590,80-10-058932,Suicide
11591,80-11-013740,Homicide
11592,80-11-051558,Suicide
11593,80-11-005829,Suicide
11594,80-11-090930,Suicide
11595,80-11-102430,Suicide
11596,80-16-037923,Suicide
11597,80-16-052435,Suicide
11598,80-10-023880,Suicide
11599,80-16-084734,Death Investigation
11600,80-12-094084,Suicide
11601,80-13-059907,Homicide
11602,80-10-006394,Suicide
11603,80-10-060830,Suicide
11604,80-10-091159,Death Investigation
11605,80-11-046987,Suicide
11606,80-11-048530,Suicide
11607,80-11-018573,Suicide
11608,80-11-035653,Suicide
11609,80-11-080821,Suicide
11610,80-12-002964,Suicide
11611,80-14-085230,Suicide
11612,80-14-085756,Suicide
11613,80-15-000699,Suicide
11614,80-15-018057,Suicide
11615,80-15-018477,Suicide
11616,80-15-018155,Death Investigation
11617,80-15-041696,Suicide
11618,80-15-058581,Suicide
11619,80-15-106114,Suicide
11620,80-16-010512,Suicide
11621,80-16-022239,Homicide
11622,80-16-038906,Suicide
11623,80-16-071605,Suicide
11624,80-16-094860,Suicide
11625,80-17-001680,Suicide
11626,80-12-057432,Suicide
11627,80-12-061868,Suicide
11628,80-12-086329,Suicide
11629,80-13-000456,Suicide
11630,80-13-006632,Suicide
11631,80-13-069481,Suicide
11632,80-13-067346,Suicide
11633,80-13-086782,Suicide
11634,80-14-005963,Suicide
11635,80-14-014207,Homicide
11636,80-14-016929,Suicide
11637,80-14-039477,Homicide
11638,80-14-046240,Suicide
11639,80-10-001125,Suicide
11640,80-10-005640,Homicide
11641,80-10-009120,Death Investigation
11642,80-10-011560,Suicide
11643,80-10-011560,Suicide
11644,80-12-099834,Homicide
11645,80-12-099834,Homicide
11646,80-10-029473,Suicide
11647,80-12-057823,Homicide
11648,80-10-005489,Homicide
11649,80-16-098864,Homicide
11650,80-12-050368,Homicide
11651,80-16-078441,Homicide
11652,80-17-009944,Homicide
11653,80-14-065081,Homicide
11654,80-13-052542,Homicide
11655,80-15-024384,Justifiable Homicide
11656,80-12-039180,Homicide
11657,80-12-039180,Homicide
11658,80-15-079926,Justifiable Homicide
